Name,Enchantment,Stat,ValueKind,ValueLow,ValueHigh,RequiredTags,Condition,ConditionValue,Scale,ScaleStep,Action,ActionEvent,FractionOf,ScaleMaxSteps,StackSeconds,ScaleOffset,EverySeconds,EveryNth,ScaleStepHigh
Negative_All_damage_dealt_is_reduced_by_15_25_for_each#1,Negative_All_damage_dealt_is_reduced_by_15_25_for_each,attack_damage,more,-15.0,-25.0,,,0.0,seconds_stationary,1.0,,,,0,0.0,0.0,0.0,0,0.0
Negative_All_damage_dealt_is_reduced_by_15_25_for_each#2,Negative_All_damage_dealt_is_reduced_by_15_25_for_each,spell_damage,more,-15.0,-25.0,,,0.0,seconds_stationary,1.0,,,,0,0.0,0.0,0.0,0,0.0
Positive_Critical_strike_chance_is_increased_by_20_40_a#1,Positive_Critical_strike_chance_is_increased_by_20_40_a,crit_chance,increased,20.0,40.0,,target_is_boss,0.0,,0.0,,,,0,0.0,0.0,0.0,0,0.0
Positive_Your_cooldowns_reset_50_100_faster_when_fighti#1,Positive_Your_cooldowns_reset_50_100_faster_when_fighti,cooldown_reduction,flat,50.0,100.0,,seconds_after_striking_a_boss,4.0,,0.0,,,,0,0.0,0.0,0.0,0,0.0
Negative_Ultimate_cooldowns_increased_by_100_500#1,Negative_Ultimate_cooldowns_increased_by_100_500,cooldown_lengthening,flat,100.0,500.0,Slot.Ultimate,,0.0,,0.0,,,,0,0.0,0.0,0.0,0,0.0
Negative_Point_blank_AOE_skills_have_30_50_increased_co#1,Negative_Point_blank_AOE_skills_have_30_50_increased_co,cooldown_lengthening,flat,30.0,50.0,Type.AOE.PointBlank,,0.0,,0.0,,,,0,0.0,0.0,0.0,0,0.0
Negative_Movement_abilities_have_50_increased_cooldown#1,Negative_Movement_abilities_have_50_increased_cooldown,cooldown_lengthening,flat,50.0,50.0,Slot.Movement,,0.0,,0.0,,,,0,0.0,0.0,0.0,0,0.0
Negative_Cooldowns_are_increased_by_30_50#1,Negative_Cooldowns_are_increased_by_30_50,cooldown_lengthening,flat,30.0,50.0,,,0.0,,0.0,,,,0,0.0,0.0,0.0,0,0.0
Negative_Your_cooldowns_are_increased_by_100_200#1,Negative_Your_cooldowns_are_increased_by_100_200,cooldown_lengthening,flat,100.0,200.0,,,0.0,,0.0,,,,0,0.0,0.0,0.0,0,0.0
Negative_Energy_shield_can_now_be_effected_by_bleed#1,Negative_Energy_shield_can_now_be_effected_by_bleed,shield_absorbs_damage_over_time,flat,1.0,1.0,,,0.0,,0.0,,,,0,0.0,0.0,0.0,0,0.0
Positive_Applying_a_CC_effect_grants_10_20_increased_mo#1,Positive_Applying_a_CC_effect_grants_10_20_increased_mo,movement_speed,increased,10.0,20.0,,seconds_after_crowd_control,3.0,,0.0,,,,0,0.0,0.0,0.0,0,0.0
Positive_Using_your_support_ability_grants_you_10_20_in#1,Positive_Using_your_support_ability_grants_you_10_20_in,movement_speed,increased,10.0,20.0,,seconds_after_support_skill,3.0,,0.0,,,,0,0.0,0.0,0.0,0,0.0
Positive_Casting_a_spell_grants_5_10_increased_movement#1,Positive_Casting_a_spell_grants_5_10_increased_movement,movement_speed,increased,5.0,10.0,,seconds_after_spell,3.0,,0.0,,,,0,0.0,0.0,0.0,0,0.0
Positive_After_being_hit_by_a_melee_attack_you_gain_10_2#1,Positive_After_being_hit_by_a_melee_attack_you_gain_10_2,movement_speed,increased,10.0,20.0,,seconds_after_melee_hit_taken,2.0,,0.0,,,,0,0.0,0.0,0.0,0,0.0
Negative_After_you_use_a_movement_ability_you_lose_50_mo#1,Negative_After_you_use_a_movement_ability_you_lose_50_mo,movement_speed,increased,-50.0,-50.0,,seconds_after_movement_skill,3.0,,0.0,,,,0,0.0,0.0,0.0,0,0.0
Positive_Gain_20_50_increased_movespeed_after_taking_da#1,Positive_Gain_20_50_increased_movespeed_after_taking_da,movement_speed,increased,20.0,50.0,,seconds_after_hit_taken,3.0,,0.0,,,,0,0.0,0.0,0.0,0,0.0
Positive_Your_first_hit_against_each_enemy_deals_100_300#1,Positive_Your_first_hit_against_each_enemy_deals_100_300,attack_damage,increased,100.0,300.0,,target_not_yet_struck_by_you,0.0,,0.0,,,,0,0.0,0.0,0.0,0,0.0
Positive_Your_first_hit_against_each_enemy_deals_100_300#2,Positive_Your_first_hit_against_each_enemy_deals_100_300,spell_damage,increased,100.0,300.0,,target_not_yet_struck_by_you,0.0,,0.0,,,,0,0.0,0.0,0.0,0,0.0
Positive_Your_first_hit_against_each_enemy_ignores_all_ar#1,Positive_Your_first_hit_against_each_enemy_ignores_all_ar,armor_penetration,flat,100.0,100.0,,target_not_yet_struck_by_you,0.0,,0.0,,,,0,0.0,0.0,0.0,0,0.0
Positive_Your_first_critical_strike_against_each_enemy_de#1,Positive_Your_first_critical_strike_against_each_enemy_de,crit_multiplier,flat,50.0,100.0,,target_not_yet_crit_by_you,0.0,,0.0,,,,0,0.0,0.0,0.0,0,0.0
Positive_HP_regeneration_is_doubled_while_out_of_combat#1,Positive_HP_regeneration_is_doubled_while_out_of_combat,health_regen,more,100.0,100.0,,out_of_combat,0.0,,0.0,,,,0,0.0,0.0,0.0,0,0.0
Negative_HP_regeneration_is_disabled_during_combat#1,Negative_HP_regeneration_is_disabled_during_combat,health_regen,removed,1.0,1.0,,in_combat,0.0,,0.0,,,,0,0.0,0.0,0.0,0,0.0
Negative_You_take_10_20_increased_damage_for_each_secon#1,Negative_You_take_10_20_increased_damage_for_each_secon,damage_taken,increased,10.0,20.0,,,0.0,seconds_in_combat,1.0,,,,10,0.0,0.0,0.0,0,0.0
Negative_You_take_3_5_increased_damage_for_every_10_sec#1,Negative_You_take_3_5_increased_damage_for_every_10_sec,damage_taken,increased,3.0,5.0,,,0.0,seconds_in_combat,10.0,,,,6,0.0,0.0,0.0,0,0.0
Negative_Your_damage_is_reduced_by_3_5_for_every_second#1,Negative_Your_damage_is_reduced_by_3_5_for_every_second,attack_damage,more,-3.0,-5.0,,,0.0,seconds_out_of_combat,1.0,,,,10,0.0,0.0,0.0,0,0.0
Negative_Your_damage_is_reduced_by_3_5_for_every_second#2,Negative_Your_damage_is_reduced_by_3_5_for_every_second,spell_damage,more,-3.0,-5.0,,,0.0,seconds_out_of_combat,1.0,,,,10,0.0,0.0,0.0,0,0.0
Negative_Take_10_40_more_damage_when_on_low_mana#1,Negative_Take_10_40_more_damage_when_on_low_mana,damage_taken,more,10.0,40.0,,mana_below,35.0,,0.0,,,,0,0.0,0.0,0.0,0,0.0
Positive_Debuffed_enemies_take_10_20_increased_damage_f#1,Positive_Debuffed_enemies_take_10_20_increased_damage_f,attack_damage,increased,10.0,20.0,,target_carries_any_debuff,0.0,,0.0,,,,0,0.0,0.0,0.0,0,0.0
Positive_Debuffed_enemies_take_10_20_increased_damage_f#2,Positive_Debuffed_enemies_take_10_20_increased_damage_f,spell_damage,increased,10.0,20.0,,target_carries_any_debuff,0.0,,0.0,,,,0,0.0,0.0,0.0,0,0.0
Positive_Strike_skills_deal_20_40_increased_damage_agai#1,Positive_Strike_skills_deal_20_40_increased_damage_agai,attack_damage,increased,20.0,40.0,Type.Strike,target_carries_a_dot,0.0,,0.0,,,,0,0.0,0.0,0.0,0,0.0
Positive_Strike_skills_deal_20_40_increased_damage_agai#2,Positive_Strike_skills_deal_20_40_increased_damage_agai,spell_damage,increased,20.0,40.0,Type.Strike,target_carries_a_dot,0.0,,0.0,,,,0,0.0,0.0,0.0,0,0.0
Positive_Each_unique_debuff_on_an_enemy_increases_your_cr#1,Positive_Each_unique_debuff_on_an_enemy_increases_your_cr,crit_chance,increased,5.0,10.0,,,0.0,target_debuffs,1.0,,,,0,0.0,0.0,0.0,0,0.0
Positive_Each_unique_debuff_you_apply_to_an_enemy_increas#1,Positive_Each_unique_debuff_you_apply_to_an_enemy_increas,attack_damage,increased,5.0,10.0,,,0.0,target_debuffs,1.0,,,,0,0.0,0.0,0.0,0,0.0
Positive_Each_unique_debuff_you_apply_to_an_enemy_increas#2,Positive_Each_unique_debuff_you_apply_to_an_enemy_increas,spell_damage,increased,5.0,10.0,,,0.0,target_debuffs,1.0,,,,0,0.0,0.0,0.0,0,0.0
Positive_Your_skills_deal_10_30_of_your_current_mana_as#1,Positive_Your_skills_deal_10_30_of_your_current_mana_as,attack_damage,flat,10.0,30.0,,,0.0,mana_held_percent,1.0,,,,0,0.0,0.0,0.0,0,0.0
Positive_Your_skills_deal_10_30_of_your_current_mana_as#2,Positive_Your_skills_deal_10_30_of_your_current_mana_as,spell_damage,flat,10.0,30.0,,,0.0,mana_held_percent,1.0,,,,0,0.0,0.0,0.0,0,0.0
Positive_Each_active_buff_on_you_increases_your_damage_by#1,Positive_Each_active_buff_on_you_increases_your_damage_by,attack_damage,increased,5.0,10.0,,,0.0,buffs_held,1.0,,,,0,0.0,0.0,0.0,0,0.0
Positive_Each_active_buff_on_you_increases_your_damage_by#2,Positive_Each_active_buff_on_you_increases_your_damage_by,spell_damage,increased,5.0,10.0,,,0.0,buffs_held,1.0,,,,0,0.0,0.0,0.0,0,0.0
Positive_Spells_deal_10_20_bonus_damage_for_each_active#1,Positive_Spells_deal_10_20_bonus_damage_for_each_active,spell_damage,increased,10.0,20.0,Type.Spell,,0.0,buffs_held,1.0,,,,0,0.0,0.0,0.0,0,0.0
Negative_Each_active_minion_reduces_your_maximum_HP_by_3#1,Negative_Each_active_minion_reduces_your_maximum_HP_by_3,max_health,increased,-3.0,-6.0,,,0.0,minions_held,1.0,,,,0,0.0,0.0,0.0,0,0.0
Negative_Take_5_15_more_damage_per_active_aura#1,Negative_Take_5_15_more_damage_per_active_aura,damage_taken,more,5.0,15.0,,,0.0,auras_held,1.0,,,,0,0.0,0.0,0.0,0,0.0
Negative_Point_blank_AOE_skills_deal_15_25_less_damage#1,Negative_Point_blank_AOE_skills_deal_15_25_less_damage,attack_damage,more,-15.0,-25.0,Type.AOE.PointBlank,enemies_hit_at_most,1.0,,0.0,,,,0,0.0,0.0,0.0,0,0.0
Negative_Point_blank_AOE_skills_deal_15_25_less_damage#2,Negative_Point_blank_AOE_skills_deal_15_25_less_damage,spell_damage,more,-15.0,-25.0,Type.AOE.PointBlank,enemies_hit_at_most,1.0,,0.0,,,,0,0.0,0.0,0.0,0,0.0
Negative_You_take_15_25_more_damage_from_enemies_that_a#1,Negative_You_take_15_25_more_damage_from_enemies_that_a,damage_taken,more,15.0,25.0,,opponent_is_crowd_controlled,0.0,,0.0,,,,0,0.0,0.0,0.0,0,0.0
Negative_Your_skills_deal_1_5_2_5_less_damage_for_every#1,Negative_Your_skills_deal_1_5_2_5_less_damage_for_every,attack_damage,more,-1.5,-2.5,,,0.0,class_points_spent,10.0,,,,0,0.0,100.0,0.0,0,0.0
Negative_Your_skills_deal_1_5_2_5_less_damage_for_every#2,Negative_Your_skills_deal_1_5_2_5_less_damage_for_every,spell_damage,more,-1.5,-2.5,,,0.0,class_points_spent,10.0,,,,0,0.0,100.0,0.0,0,0.0
Positive_Each_class_point_spent_above_100_grants_0_5_1#1,Positive_Each_class_point_spent_above_100_grants_0_5_1,attack_damage,increased,0.5,1.0,,,0.0,class_points_spent,1.0,,,,0,0.0,100.0,0.0,0,0.0
Positive_Each_class_point_spent_above_100_grants_0_5_1#2,Positive_Each_class_point_spent_above_100_grants_0_5_1,spell_damage,increased,0.5,1.0,,,0.0,class_points_spent,1.0,,,,0,0.0,100.0,0.0,0,0.0
Negative_Your_maximum_HP_is_reduced_by_1_5_2_5_for_ever#1,Negative_Your_maximum_HP_is_reduced_by_1_5_2_5_for_ever,max_health,increased,-1.5,-2.5,,,0.0,class_points_spent,10.0,,,,0,0.0,50.0,0.0,0,0.0
Negative_Non_critical_strikes_deal_20_35_less_damage#1,Negative_Non_critical_strikes_deal_20_35_less_damage,non_critical_damage,more,-20.0,-35.0,,,0.0,,0.0,,,,0,0.0,0.0,0.0,0,0.0
Negative_Projectiles_deal_20_35_less_damage_on_each_sub#1,Negative_Projectiles_deal_20_35_less_damage_on_each_sub,projectile_later_hit_damage,more,-20.0,-35.0,Type.Projectile,,0.0,,0.0,,,,0,0.0,0.0,0.0,0,0.0
Negative_Persistent_AOE_zones_deal_20_35_less_damage_on#1,Negative_Persistent_AOE_zones_deal_20_35_less_damage_on,zone_first_sweep_damage,more,-20.0,-35.0,,,0.0,,0.0,,,,0,0.0,0.0,0.0,0,0.0
Negative_You_take_15_25_more_damage_from_melee_attacks#1,Negative_You_take_15_25_more_damage_from_melee_attacks,damage_taken,more,15.0,25.0,,melee_hit_while_moving,0.0,,0.0,,,,0,0.0,0.0,0.0,0,0.0
Positive_Critical_strikes_grant_a_stack_of_power_increasi#1,Positive_Critical_strikes_grant_a_stack_of_power_increasi,attack_damage,increased,3.0,5.0,,,0.0,own_stacks,1.0,,critical_strike,,5,5.0,0.0,0.0,0,0.0
Positive_Critical_strikes_grant_a_stack_of_power_increasi#2,Positive_Critical_strikes_grant_a_stack_of_power_increasi,spell_damage,increased,3.0,5.0,,,0.0,own_stacks,1.0,,critical_strike,,5,5.0,0.0,0.0,0,0.0
Positive_Applying_a_DoT_to_an_enemy_grants_5_10_increas#1,Positive_Applying_a_DoT_to_an_enemy_grants_5_10_increas,attack_damage,increased,5.0,10.0,,,0.0,own_stacks,1.0,,dot_applied,,5,4.0,0.0,0.0,0,0.0
Positive_Applying_a_DoT_to_an_enemy_grants_5_10_increas#2,Positive_Applying_a_DoT_to_an_enemy_grants_5_10_increas,spell_damage,increased,5.0,10.0,,,0.0,own_stacks,1.0,,dot_applied,,5,4.0,0.0,0.0,0,0.0
Positive_Each_skill_use_increases_your_movement_speed_by#1,Positive_Each_skill_use_increases_your_movement_speed_by,movement_speed,increased,3.0,5.0,,,0.0,own_stacks,1.0,,skill_use,,5,2.0,0.0,0.0,0,0.0
Negative_Melee_attacks_that_hit_you_reduce_your_armor_by#1,Negative_Melee_attacks_that_hit_you_reduce_your_armor_by,armor,increased,-3.0,-5.0,,,0.0,own_stacks,1.0,,melee_hit_taken,,5,3.0,0.0,0.0,0,0.0
Negative_Each_kill_reduces_your_damage_by_2_4_for_5_sec#1,Negative_Each_kill_reduces_your_damage_by_2_4_for_5_sec,attack_damage,increased,-2.0,-4.0,,,0.0,own_stacks,1.0,,kill,,5,5.0,0.0,0.0,0,0.0
Negative_Each_kill_reduces_your_damage_by_2_4_for_5_sec#2,Negative_Each_kill_reduces_your_damage_by_2_4_for_5_sec,spell_damage,increased,-2.0,-4.0,,,0.0,own_stacks,1.0,,kill,,5,5.0,0.0,0.0,0,0.0
Negative_Each_skill_use_reduces_your_armor_by_1_2_for_3#1,Negative_Each_skill_use_reduces_your_armor_by_1_2_for_3,armor,increased,-1.0,-2.0,,,0.0,own_stacks,1.0,,skill_use,,10,3.0,0.0,0.0,0,0.0
Negative_Each_spell_cast_reduces_your_armor_by_2_4_for#1,Negative_Each_spell_cast_reduces_your_armor_by_2_4_for,armor,increased,-2.0,-4.0,,,0.0,own_stacks,1.0,,spell,,5,3.0,0.0,0.0,0,0.0
Positive_When_you_dodge_an_attack_your_next_skill_deals_3#1,Positive_When_you_dodge_an_attack_your_next_skill_deals_3,,,30.0,60.0,,,0.0,,0.0,next_skill_damage,dodge,,1,0.0,0.0,0.0,0,0.0
Positive_When_your_class_resource_is_full_your_next_skil#1,Positive_When_your_class_resource_is_full_your_next_skil,,,30.0,60.0,,,0.0,,0.0,next_skill_damage,resource_full,,1,0.0,0.0,0.0,0,0.0
Positive_After_using_your_movement_ability_your_next_atta#1,Positive_After_using_your_movement_ability_your_next_atta,,,30.0,60.0,,,0.0,,0.0,next_attack_damage,movement_skill,,1,0.0,0.0,0.0,0,0.0
Positive_Each_successful_block_increases_your_next_attack#1,Positive_Each_successful_block_increases_your_next_attack,,,10.0,20.0,,,0.0,,0.0,next_attack_damage,block,,5,0.0,0.0,0.0,0,0.0
Positive_Every_10_seconds_gain_a_stack_of_momentum_granti#1,Positive_Every_10_seconds_gain_a_stack_of_momentum_granti,attack_damage,increased,5.0,10.0,,,0.0,own_stacks,1.0,,every_seconds,,5,20.0,0.0,10.0,0,0.0
Positive_Every_10_seconds_gain_a_stack_of_momentum_granti#2,Positive_Every_10_seconds_gain_a_stack_of_momentum_granti,spell_damage,increased,5.0,10.0,,,0.0,own_stacks,1.0,,every_seconds,,5,20.0,0.0,10.0,0,0.0
Positive_Every_8_seconds_your_next_attack_deals_100_200#1,Positive_Every_8_seconds_your_next_attack_deals_100_200,,,100.0,200.0,,,0.0,,0.0,next_attack_damage,every_seconds,,1,0.0,0.0,8.0,0,0.0
Positive_Every_30_seconds_your_next_skill_is_cast_at_300#1,Positive_Every_30_seconds_your_next_skill_is_cast_at_300,,,300.0,500.0,,,0.0,,0.0,next_skill_effectiveness,every_seconds,,1,0.0,0.0,30.0,0,0.0
Positive_Each_consecutive_melee_hit_on_the_same_enemy_inc#1,Positive_Each_consecutive_melee_hit_on_the_same_enemy_inc,attack_damage,increased,5.0,10.0,Type.Melee,,0.0,consecutive_hits,1.0,,hit_dealt,,8,0.0,0.0,0.0,0,0.0
Positive_Each_consecutive_melee_hit_on_the_same_enemy_inc#2,Positive_Each_consecutive_melee_hit_on_the_same_enemy_inc,spell_damage,increased,5.0,10.0,Type.Melee,,0.0,consecutive_hits,1.0,,hit_dealt,,8,0.0,0.0,0.0,0,0.0
Negative_Each_consecutive_hit_against_the_same_enemy_deal#1,Negative_Each_consecutive_hit_against_the_same_enemy_deal,attack_damage,more,-5.0,-8.0,,,0.0,consecutive_hits,1.0,,hit_dealt,,10,0.0,0.0,0.0,0,0.0
Negative_Each_consecutive_hit_against_the_same_enemy_deal#2,Negative_Each_consecutive_hit_against_the_same_enemy_deal,spell_damage,more,-5.0,-8.0,,,0.0,consecutive_hits,1.0,,hit_dealt,,10,0.0,0.0,0.0,0,0.0
Positive_Strike_skills_reduce_enemy_armor_by_3_6_per_hi#1,Positive_Strike_skills_reduce_enemy_armor_by_3_6_per_hi,,,3.0,6.0,Type.Strike,,0.0,,0.0,enemy_armor_removed,hit_dealt,,6,5.0,0.0,0.0,0,0.0
Positive_Hitting_an_enemy_reduces_their_armor_by_2_4_fo#1,Positive_Hitting_an_enemy_reduces_their_armor_by_2_4_fo,,,2.0,4.0,,,0.0,,0.0,enemy_armor_removed,hit_dealt,,0,5.0,0.0,0.0,0,0.0
Positive_Each_melee_hit_you_take_reduces_the_attacker_s_d#1,Positive_Each_melee_hit_you_take_reduces_the_attacker_s_d,,,3.0,5.0,,,0.0,,0.0,attacker_damage_removed,melee_hit_taken,,5,3.0,0.0,0.0,0,0.0
Negative_Every_5th_hit_you_take_deals_50_100_bonus_dama#1,Negative_Every_5th_hit_you_take_deals_50_100_bonus_dama,,,50.0,100.0,,,0.0,,0.0,nth_hit_taken_damage,,,0,0.0,0.0,0.0,5,0.0
Negative_Every_third_cast_of_your_spells_cost_20_80_of#1,Negative_Every_third_cast_of_your_spells_cost_20_80_of,,,20.0,80.0,,,0.0,,0.0,nth_spell_mana_cost,,,0,0.0,0.0,0.0,3,0.0
Negative_Every_10th_attack_deals_no_damage#1,Negative_Every_10th_attack_deals_no_damage,,,100.0,100.0,,,0.0,,0.0,nth_attack_no_damage,,,0,0.0,0.0,0.0,10,0.0
Positive_Regenerate_1_3_of_your_maximum_HP_per_second#1,Positive_Regenerate_1_3_of_your_maximum_HP_per_second,health_regen,flat,1.0,3.0,,,0.0,max_health,100.0,,,,0,0.0,0.0,0.0,0,0.0
Positive_Regenerate_5_10_of_your_maximum_mana_per_secon#1,Positive_Regenerate_5_10_of_your_maximum_mana_per_secon,mana_regen,flat,5.0,10.0,,,0.0,max_mana,100.0,,,,0,0.0,0.0,0.0,0,0.0
Positive_Every_15_seconds_regenerate_10_20_of_your_maxi#1,Positive_Every_15_seconds_regenerate_10_20_of_your_maxi,,,10.0,20.0,,,0.0,,0.0,health,every_seconds,maximum,0,0.0,0.0,15.0,0,0.0
Negative_You_lose_15_of_your_max_hp_every_5_seconds#1,Negative_You_lose_15_of_your_max_hp_every_5_seconds,,,-15.0,-15.0,,,0.0,,0.0,health,every_seconds,maximum,0,0.0,0.0,5.0,0,0.0
Negative_Every_10_seconds_you_lose_5_10_of_your_current#1,Negative_Every_10_seconds_you_lose_5_10_of_your_current,,,-5.0,-10.0,,,0.0,,0.0,health,every_seconds,current,0,0.0,0.0,10.0,0,0.0
Positive_Every_10_seconds_your_movement_speed_is_increase#1,Positive_Every_10_seconds_your_movement_speed_is_increase,movement_speed,increased,30.0,50.0,,,0.0,own_stacks,1.0,,every_seconds,,1,3.0,0.0,10.0,0,0.0
Negative_Every_20_seconds_your_damage_is_halved_for_5_sec#1,Negative_Every_20_seconds_your_damage_is_halved_for_5_sec,attack_damage,more,-50.0,-50.0,,,0.0,own_stacks,1.0,,every_seconds,,1,5.0,0.0,20.0,0,0.0
Negative_Every_20_seconds_your_damage_is_halved_for_5_sec#2,Negative_Every_20_seconds_your_damage_is_halved_for_5_sec,spell_damage,more,-50.0,-50.0,,,0.0,own_stacks,1.0,,every_seconds,,1,5.0,0.0,20.0,0,0.0
Negative_Lose_10_20_armor_when_you_use_a_skill#1,Negative_Lose_10_20_armor_when_you_use_a_skill,armor,increased,-10.0,-20.0,,,0.0,own_stacks,1.0,,skill_use,,1,3.0,0.0,0.0,0,0.0
Negative_Minus_2_4_to_your_max_minion_count#1,Negative_Minus_2_4_to_your_max_minion_count,minion_cap_bonus,flat,-2.0,-4.0,,,0.0,,0.0,,,,0,0.0,0.0,0.0,0,0.0
Negative_Your_class_resource_decays_twice_as_fast#1,Negative_Your_class_resource_decays_twice_as_fast,fervour_decay_per_second,more,100.0,100.0,,,0.0,,0.0,,,,0,0.0,0.0,0.0,0,0.0
Negative_Your_maximum_HP_cannot_exceed_40_60_of_its_nor#1,Negative_Your_maximum_HP_cannot_exceed_40_60_of_its_nor,max_health,more,-60.0,-40.0,,,0.0,,0.0,,,,0,0.0,0.0,0.0,0,0.0
Positive_Burn_effects_you_apply_deal_30_60_increased_da#1,Positive_Burn_effects_you_apply_deal_30_60_increased_da,dot_damage,increased,30.0,60.0,Keyword.DoT.Burn,,0.0,,0.0,,,,0,0.0,0.0,0.0,0,0.0
Positive_Poison_effects_you_apply_deal_30_60_increased#1,Positive_Poison_effects_you_apply_deal_30_60_increased,dot_damage,increased,30.0,60.0,Keyword.DoT.Poison,,0.0,,0.0,,,,0,0.0,0.0,0.0,0,0.0
Positive_Bleed_stacks_you_apply_deal_30_60_increased_da#1,Positive_Bleed_stacks_you_apply_deal_30_60_increased_da,dot_damage,increased,30.0,60.0,Keyword.DoT.Bleed,,0.0,,0.0,,,,0,0.0,0.0,0.0,0,0.0
Positive_Poison_stacks_you_apply_have_30_60_increased_d#1,Positive_Poison_stacks_you_apply_have_30_60_increased_d,dot_duration,increased,30.0,60.0,Keyword.DoT.Poison,,0.0,,0.0,,,,0,0.0,0.0,0.0,0,0.0
Positive_Your_first_hit_against_each_enemy_in_a_combat_ig#1,Positive_Your_first_hit_against_each_enemy_in_a_combat_ig,penetration,flat,100.0,100.0,,target_not_yet_struck_by_you,0.0,,0.0,,,,0,0.0,0.0,0.0,0,0.0
Negative_Every_hit_you_take_deals_an_additional_5_10_of#1,Negative_Every_hit_you_take_deals_an_additional_5_10_of,,,-5.0,-10.0,,,0.0,,0.0,health,hit_taken,maximum,0,0.0,0.0,0.0,0,0.0
Positive_Energy_shield_regeneration_begins_immediately_af#1,Positive_Energy_shield_regeneration_begins_immediately_af,shield_recharge_has_no_delay,flat,1.0,1.0,,,0.0,,0.0,,,,0,0.0,0.0,0.0,0,0.0
Negative_Your_minions_have_20_50_less_hp#1,Negative_Your_minions_have_20_50_less_hp,minion_health,more,-20.0,-50.0,,,0.0,,0.0,,,,0,0.0,0.0,0.0,0,0.0
